date,store_id,product_id,product_name,category,sub_category,region,city,units_sold,revenue,price_per_unit,discount_percentage,marketing_spend,customer_footfall,conversion_rate,holiday_flag,weekend_flag,competitor_price,stock_available,supply_chain_delay_days,weather_index,economic_index
2021-02-16,STR-019,PRD-0164,SmartEdge Tablets 326,Electronics,Tablets,Oman,Muscat,2,1819.98,1137.49,20.0,0.0,427,0.0047,0,0,1112.69,82,0,16.3,0.9461
2023-06-23,STR-001,PRD-0214,RadiantX Personal 915,Beauty,Personal Care,Oman,Nizwa,0,0.0,173.53,0.0,0.0,727,0.0,0,1,162.78,0,0,38.1,1.089
2024-09-07,STR-050,PRD-0239,NovaTech Tablets 357,Electronics,Tablets,UAE,Dubai,17,49024.43,2883.79,0.0,320.27,751,0.0226,0,1,2942.27,138,0,26.6,1.1374
2022-03-28,STR-027,PRD-0120,EliteHome Furniture 751,Home & Living,Furniture,KSA,Riyadh,8,6832.72,854.09,0.0,0.0,857,0.0093,0,0,898.54,70,0,25.1,1.0395
2021-03-29,STR-015,PRD-0288,OrganicBest Bakery 708,Grocery,Bakery,KSA,Dammam,63,325.71,5.17,0.0,0.0,235,0.2681,0,0,4.93,107,5,26.9,0.9654
2023-07-18,STR-026,PRD-0135,EleganceX Accessories 340,Fashion,Accessories,UAE,Sharjah,13,10231.91,787.07,0.0,0.0,508,0.0256,0,0,779.03,131,0,43.0,1.0917
2021-12-10,STR-014,PRD-0372,OrganicBest Dairy 801,Grocery,Dairy,Oman,Salalah,72,1685.52,23.41,0.0,0.0,381,0.189,0,1,24.09,149,0,15.0,1.0277
2024-11-18,STR-039,PRD-0423,VoltX Headphones 153,Electronics,Headphones,UAE,Abu Dhabi,10,18180.7,1818.07,0.0,0.0,753,0.0133,0,0,1924.31,33,0,15.0,1.1453
2022-12-12,STR-033,PRD-0489,UrbanStyle Sportswear 509,Fashion,Sportswear,UAE,Dubai,5,2301.2,575.3,20.0,0.0,398,0.0126,0,0,593.13,125,0,15.0,1.0679
2023-01-01,STR-013,PRD-0301,GlowUp Personal 777,Beauty,Personal Care,KSA,Dammam,47,1938.04,54.98,25.0,0.0,668,0.0704,1,0,62.16,117,0,15.0,1.07
2020-06-18,STR-038,PRD-0002,ModernEdge Sportswear 552,Fashion,Sportswear,KSA,Riyadh,6,2554.86,425.81,0.0,0.0,233,0.0258,0,0,472.86,11,0,41.8,0.8232
2020-05-26,STR-006,PRD-0130,TrendWave Footwear 696,Fashion,Footwear,Qatar,Lusail,11,5176.48,672.27,30.0,0.0,634,0.0174,1,0,604.39,84,0,34.9,0.8211
2020-05-22,STR-003,PRD-0041,TrendWave Sportswear 985,Fashion,Sportswear,Qatar,Lusail,6,3478.08,724.6,20.0,0.0,1038,0.0058,1,1,699.84,53,0,39.0,0.8207
2023-09-05,STR-009,PRD-0373,GoldenHarvest Bakery 850,Grocery,Bakery,UAE,Abu Dhabi,29,107.01,3.69,0.0,0.0,800,0.0362,0,0,3.59,41,0,31.4,1.0971
2020-01-19,STR-025,PRD-0178,SportElite Accessories 471,Sports,Accessories,Oman,Nizwa,5,1321.31,278.17,5.0,300.52,210,0.0238,0,0,249.75,122,0,15.0,0.952
2023-12-15,STR-042,PRD-0076,GoldenHarvest Beverages 776,Grocery,Beverages,Oman,Muscat,46,1286.16,27.96,0.0,0.0,352,0.1307,0,1,31.56,46,0,15.0,1.1082
2023-05-17,STR-003,PRD-0250,EleganceX Men 258,Fashion,Men Clothing,Qatar,Lusail,0,0.0,350.33,15.0,0.0,900,0.0,0,0,312.46,0,0,39.3,1.0849
2024-04-02,STR-009,PRD-0127,GoldenHarvest Snacks 181,Grocery,Snacks,UAE,Abu Dhabi,72,1298.23,27.74,35.0,319.02,886,0.0813,1,0,27.61,113,0,26.6,1.1201
2024-11-28,STR-003,PRD-0041,TrendWave Sportswear 985,Fashion,Sportswear,Qatar,Lusail,15,10869.0,724.6,0.0,0.0,896,0.0167,0,0,637.62,109,0,15.0,1.1464
2023-08-27,STR-045,PRD-0037,GoldenHarvest Snacks 721,Grocery,Snacks,Oman,Nizwa,60,1005.6,16.76,0.0,0.0,545,0.1101,0,0,17.84,129,0,30.4,1.0961
2024-06-24,STR-044,PRD-0138,TrendWave Accessories 466,Fashion,Accessories,UAE,Abu Dhabi,0,0.0,93.38,0.0,446.57,438,0.0,0,0,90.18,0,0,41.5,1.1292
2023-03-21,STR-049,PRD-0280,BloomEssence Fragrance 359,Beauty,Fragrance,Oman,Nizwa,26,7710.04,296.54,0.0,0.0,799,0.0325,0,0,284.18,55,1,23.1,1.0787
2020-08-04,STR-018,PRD-0336,UrbanSpace Kitchen 889,Home & Living,Kitchen,UAE,Dubai,1,458.74,458.74,0.0,0.0,586,0.0017,0,0,398.08,138,0,35.6,0.8276
2020-03-25,STR-042,PRD-0452,PureSkin Haircare 275,Beauty,Haircare,Oman,Muscat,22,2616.77,169.92,30.0,0.0,210,0.1048,0,0,173.29,73,0,23.7,0.8153
2023-03-12,STR-020,PRD-0296,SportElite Sportswear 258,Sports,Sportswear,KSA,Riyadh,13,1219.27,93.79,0.0,0.0,763,0.017,0,0,81.55,89,0,24.1,1.0777
2023-12-25,STR-014,PRD-0401,FarmFresh Frozen 936,Grocery,Frozen Foods,Oman,Salalah,20,396.0,19.8,0.0,0.0,741,0.027,0,0,18.8,20,0,15.0,1.1093
2020-09-05,STR-019,PRD-0457,PeakForce Fitness 971,Sports,Fitness Equipment,Oman,Muscat,2,577.84,288.92,0.0,0.0,635,0.0031,0,1,330.67,138,0,27.8,0.8306
2022-04-03,STR-031,PRD-0200,OrganicBest Snacks 993,Grocery,Snacks,Oman,Sohar,113,1224.47,15.48,30.0,0.0,581,0.1945,1,0,14.47,116,0,26.5,1.0401
2024-03-31,STR-008,PRD-0055,HomePlus Bedding 937,Home & Living,Bedding,Oman,Sohar,21,11741.87,860.21,35.0,0.0,857,0.0245,1,0,942.36,141,0,29.2,1.1199
2023-02-08,STR-047,PRD-0407,NaturePure Frozen 606,Grocery,Frozen Foods,KSA,Riyadh,66,2686.63,47.89,15.0,0.0,406,0.1626,0,0,48.03,126,0,15.0,1.0742
2021-04-26,STR-004,PRD-0143,ActiveEdge Outdoor 891,Sports,Outdoor Gear,Oman,Muscat,27,11422.94,528.84,20.0,126.92,350,0.0771,1,0,597.59,67,0,37.2,0.9787
2020-12-01,STR-001,PRD-0195,GoldenHarvest Frozen 713,Grocery,Frozen Foods,Oman,Nizwa,89,392.49,4.41,0.0,0.0,241,0.35,0,0,4.45,140,0,15.0,0.9102
2024-06-26,STR-041,PRD-0197,EleganceX Footwear 148,Fashion,Footwear,KSA,Mecca,7,4473.28,639.04,0.0,0.0,410,0.0171,0,0,717.85,145,0,38.4,1.1294
2020-08-31,STR-028,PRD-0307,FarmFresh Fresh 931,Grocery,Fresh Produce,UAE,Ajman,0,0.0,48.97,15.0,264.67,160,0.0,0,0,46.95,0,0,28.7,0.8301
2021-10-08,STR-030,PRD-0293,PowerMax Outdoor 526,Sports,Outdoor Gear,Oman,Sohar,4,388.08,129.36,25.0,0.0,620,0.0065,0,1,119.56,125,2,20.5,1.0208
2022-10-21,STR-032,PRD-0229,UrbanSpace Decor 965,Home & Living,Decor,Qatar,Al Khor,4,2164.28,541.07,0.0,276.37,1061,0.0038,0,1,618.41,96,0,18.2,1.0622
2024-09-05,STR-050,PRD-0296,SportElite Sportswear 258,Sports,Sportswear,UAE,Dubai,6,562.74,93.79,0.0,0.0,507,0.0118,0,0,101.79,35,3,27.7,1.1372
2023-10-09,STR-008,PRD-0160,BloomEssence Fragrance 267,Beauty,Fragrance,Oman,Sohar,20,3417.28,213.58,20.0,0.0,413,0.0484,0,0,231.81,53,0,20.6,1.1008
2022-11-10,STR-015,PRD-0025,GlowUp Skincare 341,Beauty,Skincare,KSA,Dammam,13,4407.0,339.0,0.0,0.0,842,0.0154,0,0,375.96,39,0,15.0,1.0643
2022-05-14,STR-012,PRD-0257,LuxeBeauty Personal 391,Beauty,Personal Care,Qatar,Lusail,15,5017.95,334.53,0.0,147.67,989,0.0152,0,1,352.74,93,0,37.4,1.0446
2020-09-13,STR-038,PRD-0455,NovaTech Smartphones 686,Electronics,Smartphones,KSA,Riyadh,3,9729.63,3243.21,0.0,0.0,582,0.0052,0,0,2878.75,53,0,25.1,0.8313
2021-07-08,STR-036,PRD-0054,HomePlus Decor 435,Home & Living,Decor,UAE,Abu Dhabi,4,290.84,72.71,0.0,0.0,316,0.0127,0,0,79.73,64,0,36.8,1.0107
2024-03-24,STR-028,PRD-0387,NestCraft Kitchen 245,Home & Living,Kitchen,UAE,Ajman,7,1701.4,285.95,15.0,0.0,444,0.0158,1,0,294.93,41,0,27.5,1.1191
2021-05-01,STR-003,PRD-0094,OrganicBest Dairy 445,Grocery,Dairy,Qatar,Lusail,120,441.9,4.91,25.0,0.0,634,0.1893,1,1,4.53,137,0,33.3,0.9811
2023-09-09,STR-015,PRD-0271,VoltX Headphones 742,Electronics,Headphones,KSA,Dammam,0,0.0,1382.48,25.0,0.0,576,0.0,0,1,1333.39,0,0,26.8,1.0975
2024-04-03,STR-019,PRD-0313,DailyDelight Snacks 699,Grocery,Snacks,Oman,Muscat,42,763.06,22.71,20.0,0.0,466,0.0901,1,0,20.49,42,0,26.1,1.1202
2023-04-30,STR-002,PRD-0367,RadiantX Wellness 369,Beauty,Wellness,KSA,Riyadh,28,6214.88,221.96,0.0,0.0,557,0.0503,0,0,240.49,75,1,34.2,1.0831
2024-05-17,STR-028,PRD-0196,GoldenHarvest Beverages 407,Grocery,Beverages,UAE,Ajman,107,4293.91,40.13,0.0,0.0,775,0.1381,0,1,41.74,123,0,38.0,1.125
2022-04-07,STR-018,PRD-0094,OrganicBest Dairy 445,Grocery,Dairy,UAE,Dubai,39,134.04,4.91,30.0,0.0,895,0.0436,1,0,5.61,39,6,29.3,1.0406
2023-03-10,STR-009,PRD-0260,ClassicFit Accessories 541,Fashion,Accessories,UAE,Abu Dhabi,27,14510.34,716.56,25.0,0.0,408,0.0662,0,1,775.49,105,0,24.1,1.0775
2024-01-21,STR-012,PRD-0148,EleganceX Sportswear 189,Fashion,Sportswear,Qatar,Lusail,18,3229.74,179.43,0.0,0.0,890,0.0202,0,0,197.94,131,0,15.0,1.1122
2021-10-27,STR-025,PRD-0300,NestCraft Lighting 898,Home & Living,Lighting,Oman,Nizwa,2,2233.3,1116.65,0.0,0.0,458,0.0044,0,0,1143.56,82,0,18.2,1.0228
2020-12-04,STR-023,PRD-0434,RadiantX Fragrance 341,Beauty,Fragrance,Qatar,Al Khor,20,4929.2,246.46,0.0,267.5,559,0.0358,0,1,211.53,81,0,15.0,0.9115
2023-07-16,STR-021,PRD-0422,PixelMax Tablets 431,Electronics,Tablets,Oman,Salalah,7,6584.13,940.59,0.0,171.64,603,0.0116,0,0,1072.42,31,0,37.1,1.0915
2021-09-13,STR-010,PRD-0219,PowerMax Accessories 823,Sports,Accessories,KSA,Dammam,7,3291.54,470.22,0.0,0.0,396,0.0177,0,0,404.25,48,0,26.9,1.018
2020-06-18,STR-045,PRD-0055,HomePlus Bedding 937,Home & Living,Bedding,Oman,Nizwa,12,10322.52,860.21,0.0,261.91,288,0.0417,0,0,960.07,130,0,41.8,0.8232
2024-03-26,STR-033,PRD-0108,FreshChoice Bakery 199,Grocery,Bakery,UAE,Dubai,98,2490.77,31.77,20.0,0.0,1162,0.0843,1,0,31.89,98,0,24.3,1.1193
2024-10-14,STR-029,PRD-0065,CozyNest Furniture 594,Home & Living,Furniture,UAE,Sharjah,7,1661.1,237.3,0.0,330.98,284,0.0246,0,0,205.07,142,0,20.3,1.1415
2024-06-23,STR-040,PRD-0118,NestCraft Bedding 170,Home & Living,Bedding,Oman,Salalah,7,352.45,50.35,0.0,0.0,322,0.0217,0,0,54.71,117,0,38.7,1.1291
2023-04-06,STR-025,PRD-0104,ActiveEdge Sportswear 143,Sports,Sportswear,Oman,Nizwa,18,3585.33,284.55,30.0,109.65,744,0.0242,1,0,281.91,102,0,26.3,1.0804
2023-04-20,STR-040,PRD-0430,VelvetCare Makeup 852,Beauty,Makeup,Oman,Salalah,36,1414.26,52.38,25.0,0.0,985,0.0365,1,0,46.43,43,0,29.3,1.082
2022-03-12,STR-046,PRD-0440,CozyNest Kitchen 829,Home & Living,Kitchen,Oman,Nizwa,17,5587.56,328.68,0.0,271.57,997,0.0171,0,1,346.87,63,0,23.9,1.0377
2020-08-22,STR-030,PRD-0111,ModernEdge Women 579,Fashion,Women Clothing,Oman,Sohar,7,1028.58,146.94,0.0,0.0,298,0.0235,0,1,136.43,82,0,29.3,0.8293
2021-06-18,STR-002,PRD-0157,DailyDelight Dairy 121,Grocery,Dairy,KSA,Riyadh,49,670.81,13.69,0.0,0.0,563,0.087,0,1,12.91,124,4,41.6,1.004
2022-02-10,STR-045,PRD-0013,NestCraft Decor 229,Home & Living,Decor,Oman,Nizwa,9,4271.31,474.59,0.0,149.24,539,0.0167,0,0,417.28,122,0,16.4,1.0344
2022-07-01,STR-027,PRD-0366,DailyDelight Fresh 948,Grocery,Fresh Produce,KSA,Riyadh,84,577.63,8.09,15.0,0.0,370,0.227,0,1,6.96,147,0,38.8,1.0499
2021-01-12,STR-040,PRD-0493,UrbanSpace Bedding 879,Home & Living,Bedding,Oman,Salalah,12,10840.8,903.4,0.0,0.0,234,0.0513,0,0,977.49,51,0,15.0,0.9297
2024-12-21,STR-007,PRD-0411,CozyNest Storage 775,Home & Living,Storage,Oman,Nizwa,5,2909.55,581.91,0.0,0.0,882,0.0057,0,1,542.79,103,0,15.0,1.1489
2024-12-27,STR-014,PRD-0438,VogueWear Men 462,Fashion,Men Clothing,Oman,Salalah,24,16094.64,670.61,0.0,0.0,565,0.0425,0,1,616.75,78,0,15.0,1.1496
2023-05-13,STR-032,PRD-0136,ProTech Smart 476,Electronics,Smart Watches,Qatar,Al Khor,4,6745.86,1873.85,10.0,0.0,678,0.0059,0,1,2113.17,59,0,37.3,1.0845
2022-04-18,STR-021,PRD-0211,CozyNest Kitchen 424,Home & Living,Kitchen,Oman,Salalah,19,7253.13,449.11,15.0,0.0,353,0.0538,1,0,476.16,55,0,30.0,1.0418
2022-01-25,STR-044,PRD-0488,NaturePure Beverages 691,Grocery,Beverages,UAE,Abu Dhabi,70,2927.4,41.82,0.0,0.0,427,0.1639,0,0,40.4,70,0,15.4,1.0327
2024-03-29,STR-037,PRD-0457,PeakForce Fitness 971,Sports,Fitness Equipment,UAE,Sharjah,55,11917.95,288.92,25.0,0.0,918,0.0599,1,1,326.25,59,0,28.3,1.1197
2022-06-26,STR-014,PRD-0401,FarmFresh Frozen 936,Grocery,Frozen Foods,Oman,Salalah,102,1514.7,19.8,25.0,0.0,611,0.1669,0,0,22.58,114,0,41.3,1.0493
2022-09-23,STR-022,PRD-0490,ClassicFit Women 606,Fashion,Women Clothing,KSA,Dammam,35,14229.95,406.57,0.0,0.0,1788,0.0196,0,1,360.59,60,0,23.0,1.0591
2020-05-30,STR-046,PRD-0334,PureSkin Haircare 967,Beauty,Haircare,Oman,Nizwa,10,3858.0,385.8,0.0,0.0,343,0.0292,0,1,331.43,135,0,38.5,0.8215
2020-09-06,STR-036,PRD-0433,UrbanSpace Furniture 244,Home & Living,Furniture,UAE,Abu Dhabi,7,3436.79,490.97,0.0,221.0,616,0.0114,0,0,499.9,105,0,25.8,0.8307
2021-09-30,STR-047,PRD-0323,GoldenHarvest Fresh 263,Grocery,Fresh Produce,KSA,Riyadh,88,2851.6,34.11,5.0,0.0,388,0.2268,0,0,38.84,141,5,24.8,1.0199
2021-01-11,STR-048,PRD-0186,LivingArt Bedding 212,Home & Living,Bedding,UAE,Dubai,8,9147.36,1143.42,0.0,0.0,539,0.0148,0,0,1218.43,137,0,15.0,0.9292
2023-07-27,STR-021,PRD-0464,OrganicBest Bakery 458,Grocery,Bakery,Oman,Salalah,30,110.7,3.69,0.0,0.0,405,0.0741,0,0,3.52,124,0,36.4,1.0927
2021-10-26,STR-024,PRD-0101,PowerMax Supplements 305,Sports,Supplements,Qatar,Al Wakrah,10,1568.5,156.85,0.0,0.0,254,0.0394,0,0,148.25,125,0,15.0,1.0227
2023-02-27,STR-014,PRD-0009,GoldenHarvest Frozen 473,Grocery,Frozen Foods,Oman,Salalah,42,334.51,9.37,15.0,388.49,273,0.1538,0,0,8.18,72,0,18.2,1.0763
2023-07-18,STR-044,PRD-0318,LivingArt Lighting 388,Home & Living,Lighting,UAE,Abu Dhabi,6,2548.14,424.69,0.0,0.0,184,0.0326,0,0,427.81,22,0,43.0,1.0917
2024-07-24,STR-042,PRD-0291,BloomEssence Wellness 185,Beauty,Wellness,Oman,Muscat,25,4892.0,195.68,0.0,0.0,793,0.0315,0,0,205.09,33,0,39.1,1.1325
2024-08-26,STR-047,PRD-0117,PureSkin Fragrance 563,Beauty,Fragrance,KSA,Riyadh,13,1740.44,133.88,0.0,0.0,263,0.0494,0,0,127.19,125,0,29.4,1.1361
2023-11-03,STR-036,PRD-0430,VelvetCare Makeup 852,Beauty,Makeup,UAE,Abu Dhabi,10,523.8,52.38,0.0,0.0,715,0.014,0,1,46.0,77,0,16.5,1.1036
2020-05-15,STR-021,PRD-0148,EleganceX Sportswear 189,Fashion,Sportswear,Oman,Salalah,22,2763.22,179.43,30.0,0.0,662,0.0332,1,1,202.31,60,0,39.4,0.8201
2020-08-08,STR-011,PRD-0420,PowerMax Sportswear 382,Sports,Sportswear,KSA,Jeddah,6,890.41,174.59,15.0,0.0,260,0.0231,0,1,170.31,146,0,34.7,0.828
2024-12-05,STR-033,PRD-0238,PureSkin Makeup 331,Beauty,Makeup,UAE,Dubai,15,3577.8,238.52,0.0,0.0,434,0.0346,0,0,242.9,126,0,15.0,1.1472
2024-11-23,STR-022,PRD-0363,SmartEdge Headphones 277,Electronics,Headphones,KSA,Dammam,10,4658.6,465.86,0.0,0.0,604,0.0166,0,1,467.54,71,0,15.0,1.1458
2023-10-07,STR-041,PRD-0118,NestCraft Bedding 170,Home & Living,Bedding,KSA,Mecca,18,906.3,50.35,0.0,154.95,727,0.0248,0,1,47.64,34,0,20.9,1.1006
2024-03-31,STR-003,PRD-0242,GlowUp Haircare 854,Beauty,Haircare,Qatar,Lusail,26,1080.76,63.95,35.0,0.0,1100,0.0236,1,0,69.07,26,0,29.2,1.1199
2023-08-03,STR-040,PRD-0009,GoldenHarvest Frozen 473,Grocery,Frozen Foods,Oman,Salalah,14,131.18,9.37,0.0,0.0,300,0.0467,0,0,9.04,106,0,35.9,1.0935
2023-11-23,STR-006,PRD-0352,GoldenHarvest Snacks 670,Grocery,Snacks,Qatar,Lusail,78,1762.02,22.59,0.0,0.0,431,0.181,0,0,19.21,78,0,15.0,1.1058
2023-10-09,STR-001,PRD-0449,SmartEdge Laptops 906,Electronics,Laptops,Oman,Nizwa,11,31496.3,2863.3,0.0,143.69,489,0.0225,0,0,2714.76,71,0,20.6,1.1008
2022-08-09,STR-027,PRD-0012,ActiveEdge Accessories 794,Sports,Accessories,KSA,Riyadh,3,590.73,196.91,0.0,0.0,411,0.0073,0,0,212.31,97,2,33.9,1.0542
2020-12-01,STR-009,PRD-0234,ClassicFit Sportswear 858,Fashion,Sportswear,UAE,Abu Dhabi,10,7830.0,783.0,0.0,0.0,164,0.061,0,0,869.01,92,0,15.0,0.9102
2024-10-18,STR-016,PRD-0069,ProTech Headphones 207,Electronics,Headphones,UAE,Sharjah,4,13967.56,3491.89,0.0,0.0,1128,0.0035,0,1,3545.58,109,0,18.6,1.1419
2020-12-05,STR-032,PRD-0212,VogueWear Sportswear 763,Fashion,Sportswear,Qatar,Al Khor,20,6354.55,334.45,5.0,0.0,433,0.0462,0,1,362.42,74,0,15.0,0.912
2023-11-24,STR-024,PRD-0061,LivingArt Decor 729,Home & Living,Decor,Qatar,Al Wakrah,11,8919.46,810.86,0.0,0.0,655,0.0168,0,1,735.54,119,0,15.0,1.1059
2023-06-24,STR-005,PRD-0187,DailyDelight Dairy 850,Grocery,Dairy,UAE,Ajman,29,285.65,9.85,0.0,365.49,364,0.0797,0,1,8.51,101,0,41.0,1.0891
2022-06-02,STR-031,PRD-0399,EleganceX Kids 273,Fashion,Kids Clothing,Oman,Sohar,4,2048.92,512.23,0.0,0.0,417,0.0096,0,0,544.44,46,2,39.7,1.0467
2021-02-04,STR-029,PRD-0154,EleganceX Footwear 520,Fashion,Footwear,UAE,Sharjah,6,1040.76,173.46,0.0,0.0,507,0.0118,0,0,157.57,81,0,15.0,0.9405
2024-05-05,STR-003,PRD-0280,BloomEssence Fragrance 359,Beauty,Fragrance,Qatar,Lusail,8,2372.32,296.54,0.0,0.0,269,0.0297,0,0,288.87,36,0,34.6,1.1237
2020-01-17,STR-010,PRD-0329,LivingArt Kitchen 282,Home & Living,Kitchen,KSA,Dammam,0,0.0,21.49,5.0,0.0,642,0.0,0,1,19.08,0,0,15.0,0.9518
2021-06-09,STR-028,PRD-0223,NestCraft Kitchen 922,Home & Living,Kitchen,UAE,Ajman,7,1784.93,254.99,0.0,0.0,439,0.0159,0,0,268.87,86,0,38.7,0.9997
2024-08-20,STR-046,PRD-0118,NestCraft Bedding 170,Home & Living,Bedding,Oman,Nizwa,4,201.4,50.35,0.0,0.0,375,0.0107,0,0,48.03,20,0,35.3,1.1354
2023-10-10,STR-014,PRD-0228,EleganceX Kids 120,Fashion,Kids Clothing,Oman,Salalah,3,996.15,332.05,0.0,377.31,379,0.0079,0,0,312.29,35,0,20.4,1.1009
2023-08-07,STR-006,PRD-0447,PowerMax Accessories 708,Sports,Accessories,Qatar,Lusail,3,890.28,349.13,15.0,0.0,420,0.0071,0,0,373.43,129,0,35.0,1.0939
2023-04-30,STR-048,PRD-0465,UrbanStyle Men 807,Fashion,Men Clothing,UAE,Dubai,15,9460.05,630.67,0.0,0.0,557,0.0269,0,0,554.17,28,0,34.2,1.0831
2022-02-28,STR-025,PRD-0335,GoldenHarvest Frozen 865,Grocery,Frozen Foods,Oman,Nizwa,82,2503.46,30.53,0.0,0.0,561,0.1462,0,0,32.98,82,0,18.4,1.0364
2020-02-11,STR-038,PRD-0392,FreshChoice Beverages 537,Grocery,Beverages,KSA,Riyadh,35,872.9,24.94,0.0,0.0,349,0.1003,0,0,23.62,49,2,18.9,0.9545
2022-03-30,STR-041,PRD-0011,DailyDelight Snacks 551,Grocery,Snacks,KSA,Mecca,42,2090.76,49.78,0.0,0.0,746,0.0563,0,0,50.14,42,6,27.7,1.0397
2022-10-03,STR-003,PRD-0085,PixelMax Cameras 629,Electronics,Cameras,Qatar,Lusail,8,23032.32,2879.04,0.0,0.0,733,0.0109,0,0,3082.65,105,0,19.6,1.0602
2020-08-14,STR-050,PRD-0081,CozyNest Storage 369,Home & Living,Storage,UAE,Dubai,10,1992.0,199.2,0.0,0.0,387,0.0258,0,1,177.73,59,1,35.6,0.8285
2022-07-25,STR-042,PRD-0124,FarmFresh Frozen 556,Grocery,Frozen Foods,Oman,Muscat,51,2530.11,49.61,0.0,163.02,604,0.0844,0,0,51.84,51,0,36.9,1.0525
2021-03-10,STR-016,PRD-0319,DailyDelight Dairy 578,Grocery,Dairy,UAE,Sharjah,24,239.28,9.97,0.0,0.0,218,0.1101,0,0,11.2,24,0,21.9,0.9565
2022-04-25,STR-001,PRD-0141,ClassicFit Women 713,Fashion,Women Clothing,Oman,Nizwa,23,11902.67,690.01,25.0,0.0,717,0.0321,1,0,698.58,106,0,35.1,1.0426
2020-03-31,STR-010,PRD-0347,SportElite Accessories 937,Sports,Accessories,KSA,Dammam,3,290.04,96.68,0.0,0.0,615,0.0049,0,0,97.62,35,0,27.2,0.8159
2021-12-06,STR-050,PRD-0455,NovaTech Smartphones 686,Electronics,Smartphones,UAE,Dubai,4,10378.27,3243.21,20.0,0.0,250,0.016,0,0,3169.26,123,0,15.0,1.0272
2024-08-08,STR-046,PRD-0484,OrganicBest Dairy 887,Grocery,Dairy,Oman,Nizwa,58,906.54,15.63,0.0,0.0,490,0.1184,0,0,16.0,58,0,31.7,1.1341
2021-05-20,STR-017,PRD-0404,ZenDigital Smart 293,Electronics,Smart Watches,KSA,Riyadh,3,5557.5,2646.43,30.0,0.0,730,0.0041,0,0,2685.94,33,0,38.5,0.9902
2022-09-10,STR-008,PRD-0415,NovaTech Tablets 315,Electronics,Tablets,Oman,Sohar,3,7967.31,2655.77,0.0,0.0,599,0.005,0,1,2674.92,59,0,27.3,1.0577
2022-03-11,STR-020,PRD-0261,FreshChoice Bakery 612,Grocery,Bakery,KSA,Riyadh,74,489.14,6.61,0.0,0.0,433,0.1709,0,1,6.21,93,0,21.0,1.0376
2021-02-21,STR-013,PRD-0335,GoldenHarvest Frozen 865,Grocery,Frozen Foods,KSA,Dammam,28,726.61,30.53,15.0,281.42,559,0.0501,0,0,26.7,28,0,19.6,0.9485
2024-08-08,STR-047,PRD-0315,GoldenHarvest Frozen 756,Grocery,Frozen Foods,KSA,Riyadh,36,640.8,17.8,0.0,0.0,855,0.0421,0,0,15.51,36,0,31.7,1.1341
2024-06-10,STR-036,PRD-0237,ClassicFit Accessories 644,Fashion,Accessories,UAE,Abu Dhabi,20,4422.06,245.67,10.0,0.0,298,0.0671,0,0,268.28,112,0,41.6,1.1277
2022-07-30,STR-037,PRD-0479,EliteHome Kitchen 816,Home & Living,Kitchen,UAE,Sharjah,4,3829.4,957.35,0.0,0.0,912,0.0044,0,1,816.54,21,0,34.6,1.0531
2022-07-05,STR-005,PRD-0113,NaturePure Bakery 323,Grocery,Bakery,UAE,Ajman,32,761.92,23.81,0.0,0.0,713,0.0449,0,0,24.48,33,0,41.1,1.0503
2023-09-14,STR-032,PRD-0064,RadiantX Wellness 630,Beauty,Wellness,Qatar,Al Khor,21,3461.01,164.81,0.0,83.57,360,0.0583,0,0,179.5,21,1,29.9,1.0981
2021-04-23,STR-021,PRD-0327,RadiantX Wellness 921,Beauty,Wellness,Oman,Salalah,24,390.72,20.35,20.0,0.0,450,0.0533,1,1,17.88,92,0,25.3,0.9773
2022-08-31,STR-005,PRD-0354,TrendWave Men 993,Fashion,Men Clothing,UAE,Ajman,15,11516.85,767.79,0.0,0.0,525,0.0286,0,0,779.63,122,0,28.4,1.0566
2023-10-10,STR-050,PRD-0322,EleganceX Footwear 331,Fashion,Footwear,UAE,Dubai,0,0.0,664.9,25.0,0.0,300,0.0,0,0,702.63,0,0,20.4,1.1009
2021-04-06,STR-018,PRD-0487,VogueWear Women 286,Fashion,Women Clothing,UAE,Dubai,13,6408.48,492.96,0.0,297.85,419,0.031,0,0,453.48,128,0,25.2,0.9692
2024-12-31,STR-013,PRD-0196,GoldenHarvest Beverages 407,Grocery,Beverages,KSA,Dammam,67,2688.71,40.13,0.0,293.99,467,0.1435,0,0,43.5,88,0,15.0,1.15
2020-09-22,STR-005,PRD-0089,OrganicBest Frozen 940,Grocery,Frozen Foods,UAE,Ajman,16,50.59,3.72,15.0,0.0,235,0.0681,0,0,3.16,46,0,25.6,0.8322
2020-03-06,STR-033,PRD-0241,GlowUp Haircare 135,Beauty,Haircare,UAE,Dubai,13,3756.05,321.03,10.0,365.12,762,0.0171,0,1,279.83,38,0,20.9,0.8136
2020-02-07,STR-018,PRD-0456,FreshChoice Beverages 321,Grocery,Beverages,UAE,Dubai,0,0.0,37.03,0.0,0.0,1026,0.0,0,1,33.09,0,0,15.0,0.9541
2020-07-09,STR-020,PRD-0492,NestCraft Bedding 127,Home & Living,Bedding,KSA,Riyadh,2,678.69,484.78,30.0,0.0,520,0.0038,0,0,428.95,111,0,35.3,0.8252
2022-05-28,STR-013,PRD-0420,PowerMax Sportswear 382,Sports,Sportswear,KSA,Dammam,19,3317.21,174.59,0.0,0.0,834,0.0228,0,1,174.11,72,0,40.2,1.0462
